"id","email","full_name"
50742,"murid8@sdnwanasari07.kp.id","Murid VIII"
188746,"orangtua55@sdn008balkota.kp.id","Orang Tua"
87049,"guru9@sdncibuntu1.kp.id","guru IX"
57110,"murid13@smpn1setu.kp.id","Murid XIII"
188760,"orangtua62@sdn008balkota.kp.id","Orang Tua"
188770,"orangtua67@sdn008balkota.kp.id","Orang Tua"
188814,"orangtua9@sdn033balutara.kp.id","Orang Tua"
188832,"orangtua18@sdn033balutara.kp.id","Orang Tua"
107344,"murid89@sdntambun3.kp.id","Murid LXXXIX"
121634,"murid94@sdnegeribojongrawalumbuvii.kp.id","Murid XCIV"
78710,"murid70@smpn31bekasi.kp.id","Murid LXX"
100357,"orangtua240@sdnegerikarangsatria03.kp.id","Orangtua CCXL"
106993,"murid489@sdnsumberjaya5.kp.id","Murid CDLXXXIX"
126118,"murid31@sdnegerijatiasihviii.kp.id","Murid XXXI"
182908,"orangtua44@sdn006balkota.kp.id","Orang Tua"
181132,"orangtua4@sdn017baltimur.kp.id","Orang Tua"
181136,"orangtua6@sdn017baltimur.kp.id","Orang Tua"
181162,"orangtua19@sdn017baltimur.kp.id","Orang Tua"
186796,"orangtua11@sdnegeri003balutara.kp.id","Orang Tua"
121429,"murid43@sdnegeribojongrawalumbuvii.kp.id","Murid XLIII"
102939,"guru26@sdnsertajaya1.kp.id","guru XXVI"
107394,"murid83@sdntambun3.kp.id","Murid LXXXIII"
118760,"murid120@sdntelagaasih04.kp.id","Murid CXX"
102725,"orangtua59@sdnsertajaya1.kp.id","orangtua LIX"
109881,"murid24@sdnegerikarangharja01.kp.id","Murid XXIV"
188902,"orangtua53@sdn033balutara.kp.id","Orang Tua"
120791,"guru1@sdnegeritridayasakti03.kp.id","Guru I"
189022,"orangtua113@sdn033balutara.kp.id","Orang Tua"
189036,"orangtua120@sdn033balutara.kp.id","Orang Tua"
189206,"orangtua5@sdn002baltengah.kp.id","Orang Tua"
189210,"orangtua7@sdn002baltengah.kp.id","Orang Tua"
95642,"orangtua135@smpn16bekasi.kp.id","Orangtua"
189274,"orangtua39@sdn002baltengah.kp.id","Orang Tua"
189304,"orangtua54@sdn002baltengah.kp.id","Orang Tua"
189308,"orangtua56@sdn002baltengah.kp.id","Orang Tua"
128022,"murid32@sdnegeriperwirai.kp.id","Murid XXXII"
185727,"orangtua77@sdn002baltimur.kp.id","Orang Tua"
189748,"orangtua36@sdn006balkota.kp.id","Orang Tua"
90212,"orangtua329@sdnkarangbahagia1.kp.id","orangtua CCCXXIX"
185579,"orangtua3@sdn002baltimur.kp.id","Orang Tua"
189764,"orangtua44@sdn006balkota.kp.id","Orang Tua"
186092,"orangtua259@sdn002baltimur.kp.id","Orang Tua"
186160,"orangtua293@sdn002baltimur.kp.id","Orang Tua"
186196,"orangtua311@sdn002baltimur.kp.id","Orang Tua"
95417,"murid91@smpn16bekasi.kp.id","Murid XCI"
107007,"murid496@sdnsumberjaya5.kp.id","Murid CDXCVI"
142585,"murid73@smpn1kediri.kp.id","I Putu Agus Prasetya Seputra "
142416,"murid41@smpn1kediri.kp.id","I Komang satya weda"
143260,"murid220@smpn1kediri.kp.id","Murid CCXX"
87736,"murid632@sdnjatibeningi.kp.id","Murid DCXXXII"
99167,"murid164@sdnegerikarangsatria03.kp.id","Murid CLXIV"
60201,"murid393@smpn1setu.kp.id","Murid CCCXCIII"
78733,"murid74@smpn31bekasi.kp.id","Murid LXXIV"
79442,"murid254@smpn31bekasi.kp.id","Murid CCLIV"
106083,"murid224@sdnsumberjaya5.kp.id","Murid CCXXIV"
101419,"orangtua84@sdnmekarwangi1.kp.id","orangtua LXXXIV"
148071,"orangtua38@sdnpasirtanjung03.kp.id","Orang Tua"
181266,"orangtua71@sdn017baltimur.kp.id","Orang Tua"
181274,"orangtua75@sdn017baltimur.kp.id","Orang Tua"
100626,"orangtua304@sdnegerikarangsatria03.kp.id","Orangtua CCCIV"
181318,"orangtua11@sdn003balkota.kp.id","Orang Tua"
104984,"murid441@sdnsumberjaya5.kp.id","Murid CDXLI"
181345,"orangtua24@sdn003balkota.kp.id","Orang Tua"
181349,"orangtua26@sdn003balkota.kp.id","Orang Tua"
96698,"guru25@smpn16bekasi.kp.id","Guru XXV"
181375,"orangtua39@sdn003balkota.kp.id","Orang Tua"
181419,"orangtua61@sdn003balkota.kp.id","Orang Tua"
181471,"orangtua87@sdn003balkota.kp.id","Orang Tua"
78971,"orangtua134@smpn31bekasi.kp.id","Orang Tua"
102550,"murid243@sdnmuktiwari1.kp.id","Murid CCXLIII"
78728,"orangtua75@smpn31bekasi.kp.id","Orang Tua"
55637,"orangtua226@smpn4cikarangbarat.kp.id","Orangtua"
185767,"orangtua97@sdn002baltimur.kp.id","Orang Tua"
185787,"orangtua107@sdn002baltimur.kp.id","Orang Tua"
185791,"orangtua109@sdn002baltimur.kp.id","Orang Tua"
185919,"orangtua173@sdn002baltimur.kp.id","Orang Tua"
185925,"orangtua176@sdn002baltimur.kp.id","Orang Tua"
121059,"orangtua37@smapgri3surabaya.kp.id","Orang Tua"
86608,"orangtua32@sdncibuntu1.kp.id","orangtua XXXII"
144992,"parent439@sdntelagaasih04.kp.id","Orangtua CDXXXIX"
75165,"orangtua306@smpn36bekasi.kp.id","Orang Tua"
181777,"orangtua67@sdn008balkota.kp.id","Orang Tua"
181833,"orangtua9@sdn033balutara.kp.id","Orang Tua"
181924,"orangtua53@sdn033balutara.kp.id","Orang Tua"
182047,"orangtua113@sdn033balutara.kp.id","Orang Tua"
57808,"murid363@smpn1setu.kp.id","Murid CCCLXIII"
139273,"murid14@smpnsatuatapsetu.kp.id","Murid XIV"
101382,"orangtua84@sdnmekarwangi1.kp.id","orangtua LXXXIV"
139467,"murid43@smpnsatuatapsetu.kp.id","Murid XLIII"
182846,"orangtua15@sdn006balkota.kp.id","Orang Tua"
182891,"orangtua36@sdn006balkota.kp.id","Orang Tua"
120522,"orangtua135@sdnegeritridayasakti03.kp.id","Orang Tua"
142485,"orangtua50@smpn1kediri.kp.id","Orang Tua"
181178,"orangtua27@sdn017baltimur.kp.id","Orang Tua"
181190,"orangtua33@sdn017baltimur.kp.id","Orang Tua"
181194,"orangtua35@sdn017baltimur.kp.id","Orang Tua"
145843,"murid374@sdntridayasakti02.kp.id","Murid CCCLXXIV"
141265,"orangtua50@sdntamanrahayu02.kp.id","Murid L"
148735,"orangtua87@sdn49prabumulih.kp.id","Orang Tua"
72888,"orangtua131@sdnarenjaya9.kp.id","Orang Tua"
102275,"orangtua178@sdnmuktiwari1.kp.id","orangtua CLXXVIII"
95393,"murid91@smpn16bekasi.kp.id","Murid XCI"
137141,"murid40@sdnsumberjaya01.kp.id","Murid XL"
100449,"murid265@sdnegerikarangsatria03.kp.id","Murid CCLXV"
86285,"murid70@sdkarangsambung3.kp.id","Murid LXX"
145575,"murid301@sdntridayasakti02.kp.id","Murid CCCI"
104588,"orangtua324@sdnsukaresmi5.kp.id","orangtua CCCXXIV"
69708,"guru22@sdnjatiasih5.kp.id","Guru XXII"
88285,"murid37@sdnjatikramatvi.kp.id","Murid XXXVII"
141340,"orangtua68@sdntamanrahayu02.kp.id","Murid LXVIII"
139632,"orangtua169@smpnsatuatapsetu.kp.id","Orangtua"
123616,"orangtua250@sdnegeridurenjayavi.kp.id","Orangtua"
55517,"orangtua166@smpn4cikarangbarat.kp.id","Orangtua"
95768,"orangtua400@smpn16bekasi.kp.id","Orangtua"
138068,"orangtua19@sdnpadurenani.kp.id","Orangtua"
141995,"orangtua107@smpn5kediri.kp.id","Orang Tua"
91284,"orangtua329@sdnkarangbahagia1.kp.id","orangtua CCCXXIX"
102955,"orangtua96@sdnsertajaya1.kp.id","orangtua XCVI"
102979,"orangtua102@sdnsertajaya1.kp.id","orangtua CII"
86995,"orangtua131@sdncibuntu1.kp.id","orangtua CXXXI"
115060,"orangtua60@sdntridayasakti02.kp.id","Orang Tua"
138169,"orangtua35@sdnpadurenani.kp.id","Orangtua"
138171,"orangtua74@sdnpadurenani.kp.id","Orangtua"
115089,"orangtua250@sdntridayasakti02.kp.id","Orang Tua"
103042,"orangtua74@sdnsertajaya1.kp.id","orangtua LXXIV"
146426,"murid561@sdntridayasakti02.kp.id","Murid DLXI"
142191,"orangtua2@smpn1kediri.kp.id","Orang Tua"
107346,"orangtua62@sdntambun3.kp.id","orangtua LXII"
126473,"orangtua10@sdnegerijaticempakavi.kp.id","Orangtua"
87351,"parent558@sdnjatibeningi.kp.id","Orangtua DLVIII"
87408,"parent686@sdnjatibeningi.kp.id","Orangtua DCLXXXVI"
189230,"orangtua17@sdn002baltengah.kp.id","Orang Tua"
56789,"orangtua166@smpn4cikarangbarat.kp.id","Orangtua"
103446,"murid49@sdnsukaresmi5.kp.id","Murid XLIX"
138057,"orangtua35@sdnpadurenani.kp.id","Orangtua"
50594,"orangtua21@sdnwanasari07.kp.id","Orang Tua"
182284,"orangtua7@sdn002baltengah.kp.id","Orang Tua"
182304,"orangtua17@sdn002baltengah.kp.id","Orang Tua"
50829,"orangtua62@sdnwanasari07.kp.id","Orang Tua"
50841,"orangtua68@sdnwanasari07.kp.id","Orang Tua"
49448,"murid6@sdnbantarjaya06.kp.id","Murid VI"
182526,"orangtua124@sdn002baltengah.kp.id","Orang Tua"
90474,"murid97@sdnkarangbahagia1.kp.id","Murid XCVII"
182544,"orangtua133@sdn002baltengah.kp.id","Orang Tua"
105714,"murid546@sdnsumberjaya5.kp.id","Murid DXLVI"
146430,"murid562@sdntridayasakti02.kp.id","Murid DLXII"
57360,"murid139@smpn1setu.kp.id","Giane Queen Fadlina"
108502,"murid230@sdnegerijayamulya01.kp.id","Murid CCXXX"
86313,"murid84@sdkarangsambung3.kp.id","Murid LXXXIV"
57558,"murid238@smpn1setu.kp.id","Murid CCXXXVIII"
137408,"murid101@sdnsumberjaya01.kp.id","Murid CI"
78711,"orangtua69@smpn31bekasi.kp.id","Orang Tua"
103775,"murid103@sdnsukaresmi5.kp.id","Murid CIII"
103793,"murid106@sdnsukaresmi5.kp.id","Murid CVI"
109832,"orangtua12@sdnegerikarangharja01.kp.id","Orangtua XII"
96505,"murid356@smpn16bekasi.kp.id","Murid CCCLVI"
118858,"murid137@sdntelagaasih04.kp.id","Murid CXXXVII"
91235,"murid304@sdnkarangbahagia1.kp.id","Murid CCCIV"
71039,"orangtua31@sdnrawalumbu10.kp.id","Orang Tua"
55781,"orangtua298@smpn4cikarangbarat.kp.id","Orangtua"
113029,"murid24@sdncibuntu03.kp.id","Murid XXIV"
95595,"orangtua120@smpn16bekasi.kp.id","Orangtua"
96353,"murid297@smpn16bekasi.kp.id","Murid CCXCVII"
133599,"murid49@sdnegerisukasejati01.kp.id","Murid XLIX"
138498,"murid160@sdnpadurenani.kp.id","Murid CLX"
144358,"guru2@sdn8banjaranyar.kp.id","Guru II"
78906,"murid117@smpn31bekasi.kp.id","Murid CXVII"
87941,"parent677@sdnjatibeningi.kp.id","Orangtua DCLXXVII"
111241,"murid14@sdnegerikarangreja02.kp.id","Murid XIV"
128240,"guru9@sdnegeriperwirai.kp.id","Guru IX"
105408,"murid496@sdnsumberjaya5.kp.id","Murid CDXCVI"
145283,"parent506@sdntelagaasih04.kp.id","Orangtua DVI"
99289,"murid25@sdnegerikarangsatria03.kp.id","Murid XXV"
123395,"murid195@sdnegeridurenjayavi.kp.id","Murid CXCV"
120228,"murid69@sdnegeritridayasakti03.kp.id","Murid LXIX"
142484,"murid281@smpn1kediri.kp.id","Murid CCLXXXI"
121673,"orangtua106@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
108309,"murid160@sdnegerijayamulya01.kp.id","Murid CLX"
90754,"orangtua169@sdnkarangbahagia1.kp.id","orangtua CLXIX"
145379,"murid530@sdntelagaasih04.kp.id","Murid DXXX"
102673,"murid5@sdnsertajaya1.kp.id","Murid V"
145955,"murid411@sdntridayasakti02.kp.id","Murid CDXI"
118794,"murid126@sdntelagaasih04.kp.id","Murid CXXVI"
57989,"guru27@smpn1setu.kp.id","Guru XXVII"
148297,"orangtua83@sdnpasirtanjung03.kp.id","Orang Tua"
135180,"murid69@smpn6setu.kp.id","Murid LXIX"
180717,"orangtua22@sdn020baltimur.kp.id","Orang Tua"
180719,"orangtua23@sdn020baltimur.kp.id","Orang Tua"
111336,"murid35@sdnegerikarangreja02.kp.id","Murid XXXV"
119522,"murid137@sdntelagaasih04.kp.id","Murid CXXXVII"
78726,"murid74@smpn31bekasi.kp.id","Murid LXXIV"
126219,"murid71@sdnegerijatiasihviii.kp.id","Murid LXXI"
120672,"murid178@sdnegeritridayasakti03.kp.id","Murid CLXXVIII"
50899,"murid3@sdnwanasari09.kp.id","Murid III"
94735,"murid377@smpn17bekasi.kp.id","Murid CCCLXXVII"
136626,"guru9@sdnsumberurip01.kp.id","Guru IX"
143306,"murid221@smpn1kediri.kp.id","Murid CCXXI"
85121,"orangtua107@sdnjaticempaka1.kp.id","Orangtua"
51006,"orangtua57@sdnwanasari09.kp.id","Orang Tua"
148279,"murid79@sdnpasirtanjung03.kp.id","Murid LXXIX"
88776,"orangtua67@sdncibuntu3.kp.id","orangtua LXVII"
142486,"orangtua54@smpn1kediri.kp.id","Orang Tua"
119215,"orangtua73@sdntelagaasih04.kp.id","Orang Tua"
107997,"orangtua82@sdnegerijayamulya01.kp.id","Orangtua LXXXII"
119410,"murid106@sdntelagaasih04.kp.id","Murid CVI"
78845,"murid102@smpn31bekasi.kp.id","Murid CII"
70915,"murid65@sdnrawalumbu10.kp.id","Murid LXV"
102498,"orangtua236@sdnmuktiwari1.kp.id","orangtua CCXXXVI"
59795,"murid190@smpn1setu.kp.id","Murid CXC"
49555,"murid6@sdnbantarjaya06.kp.id","Murid VI"
99804,"murid265@sdnegerikarangsatria03.kp.id","Murid CCLXV"
86745,"orangtua66@sdncibuntu1.kp.id","orangtua LXVI"
134647,"murid114@sdnjatiwaringinii.kp.id","Murid CXIV"
139747,"murid95@smpnsatuatapsetu.kp.id","Murid XCV"
55401,"orangtua107@smpn4cikarangbarat.kp.id","Orangtua"
120510,"orangtua132@sdnegeritridayasakti03.kp.id","Orang Tua"
89971,"murid16@sdnkarangbahagia1.kp.id","Murid XVI"
105888,"orangtua170@sdnsumberjaya5.kp.id","orangtua CLXX"
112747,"murid116@sdntanjungbaru2.kp.id","Murid CXVI"
96215,"murid261@smpn16bekasi.kp.id","Murid CCLXI"
71322,"guru6@sdnrawalumbu10.kp.id","Guru VI"
82535,"guru14@sdnharapanjaya4.kp.id","Guru XIV"
148325,"guru28@sdnpasirtanjung03.kp.id","Guru XXVIII"
86987,"murid124@sdncibuntu1.kp.id","Murid CXXIV"
140595,"orangtua51@sdntamanrahayu01.kp.id","Orang Tua LI"
71045,"orangtua31@sdnrawalumbu10.kp.id","Orang Tua"
102636,"orangtua1@sdnsertajaya1.kp.id","orangtua I"
149009,"murid154@sdn49prabumulih.kp.id","Murid CLIV"
118678,"murid153@sdnmekarwangi04.kp.id","Murid CLIII"
87200,"murid531@sdnjatibeningi.kp.id","Murid DXXXI"
138075,"orangtua20@sdnpadurenani.kp.id","Orangtua"
142057,"orangtua120@smpn5kediri.kp.id","Orang Tua"
99226,"orangtua174@sdnegerikarangsatria03.kp.id","Orangtua CLXXIV"
134956,"orangtua17@smpn6setu.kp.id","Orangtua"
112248,"orangtua17@sdntanjungbaru2.kp.id","orangtua XVII"
638737,"rosalinda.sakinah@kelaspintar.id","Rosalinda Sakinah "
632334,"rosalinda.sakinah@kelaspintar.id","Rosalinda Sakinah "
141543,"murid28@smpn5kediri.kp.id","Ni putu ririn septya anggreni"
69741,"murid67@sdnjatiasih4.kp.id","Murid LXVII"
74398,"murid63@smpn36bekasi.kp.id","Murid LXIII"
69819,"orangtua29@sdnjakasampurna4.kp.id","Orang Tua"
74593,"murid104@smpn36bekasi.kp.id","Murid CIV"
145965,"murid381@sdntridayasakti02.kp.id","Murid CCCLXXXI"
122902,"murid72@sdnegeridurenjayavi.kp.id","Murid LXXII"
79210,"murid196@smpn31bekasi.kp.id","Murid CXCVI"
120231,"murid69@sdnegeritridayasakti03.kp.id","Murid LXIX"
94852,"guru63@smpn17bekasi.kp.id","Guru LXIII"
119779,"guru50@sdntelagaasih04.kp.id","Guru L"
87681,"parent622@sdnjatibeningi.kp.id","Orangtua DCXXII"
87208,"parent534@sdnjatibeningi.kp.id","Orangtua DXXXIV"
93693,"orangtua164@smpn17bekasi.kp.id","Orangtua"
88899,"orangtua109@sdncibuntu3.kp.id","orangtua CIX"
115551,"orangtua158@sdntridayasakti02.kp.id","Orang Tua"
146552,"guru58@sdntridayasakti02.kp.id","Guru LVIII"
87533,"parent591@sdnjatibeningi.kp.id","Orangtua DXCI"
84717,"orangtua13@sdnjaticempaka1.kp.id","Orangtua"
88840,"murid94@sdncibuntu3.kp.id","Murid XCIV"
88438,"murid77@sdnjatikramatvi.kp.id","Murid LXXVII"
100042,"murid164@sdnegerikarangsatria03.kp.id","Murid CLXIV"
123204,"orangtua144@sdnegeridurenjayavi.kp.id","Orangtua"
141624,"murid50@smpn5kediri.kp.id","Murid L"
90001,"murid16@sdnkarangbahagia1.kp.id","Murid XVI"
69805,"admin1@sdnjatiasih4.kp.id","Admin I"
102269,"orangtua176@sdnmuktiwari1.kp.id","orangtua CLXXVI"
143064,"murid155@smpn1kediri.kp.id","Murid CLV"
134553,"murid84@sdnjatiwaringinii.kp.id","Murid LXXXIV"
119643,"murid197@sdntelagaasih04.kp.id","Murid CXCVII"
78662,"murid58@smpn31bekasi.kp.id","Murid LVIII"
57476,"murid197@smpn1setu.kp.id","Murid CXCVII"
56673,"orangtua107@smpn4cikarangbarat.kp.id","Orangtua"
148033,"orangtua110@sdnpasirtanjung03.kp.id","Orang Tua"
51094,"orangtua101@sdnwanasari09.kp.id","Orang Tua"
111368,"orangtua44@sdnegerikarangreja02.kp.id","Orangtua XLIV"
144819,"murid396@sdntelagaasih04.kp.id","Murid CCCXCVI"
144868,"murid408@sdntelagaasih04.kp.id","Murid CDVIII"
106655,"murid367@sdnsumberjaya5.kp.id","Murid CCCLXVII"
74188,"orangtua41@smpn36bekasi.kp.id","Orang Tua"
59881,"murid233@smpn1setu.kp.id","Murid CCXXXIII"
113021,"murid24@sdncibuntu03.kp.id","Murid XXIV"
107090,"murid39@sdntambun3.kp.id","Murid XXXIX"
112255,"orangtua106@sdntanjungbaru2.kp.id","orangtua CVI"
94825,"guru36@smpn17bekasi.kp.id","Guru XXXVI"
119007,"murid163@sdntelagaasih04.kp.id","Murid CLXIII"
59684,"orangtua135@smpn1setu.kp.id","Orangtua"
135256,"murid83@smpn6setu.kp.id","Murid LXXXIII"
90096,"murid314@sdnkarangbahagia1.kp.id","Murid CCCXIV"
118891,"murid32@sdntelagaasih04.kp.id","Murid XXXII"
74121,"orangtua134@smpn36bekasi.kp.id","Orang Tua"
128213,"murid78@sdnegeriperwirai.kp.id","Murid LXXVIII"
113353,"murid96@sdncibuntu03.kp.id","Murid XCVI"
140714,"murid94@sdntamanrahayu01.kp.id","Murid XCIV"
91255,"murid314@sdnkarangbahagia1.kp.id","Murid CCCXIV"
87204,"parent653@sdnjatibeningi.kp.id","Orangtua DCLIII"
79269,"orangtua211@smpn31bekasi.kp.id","Orang Tua"
144749,"murid379@sdntelagaasih04.kp.id","Murid CCCLXXIX"
118337,"murid64@sdnmekarwangi04.kp.id","Murid LXIV"
107454,"orangtua82@sdnegerijayamulya01.kp.id","Orangtua LXXXII"
95482,"orangtua107@smpn16bekasi.kp.id","Orangtua"
143439,"murid281@smpn1kediri.kp.id","Murid CCLXXXI"
89532,"guru8@sdncibuntu7.kp.id","guru VIII"
89462,"orangtua106@sdncibuntu7.kp.id","orangtua CVI"
118952,"murid34@sdntelagaasih04.kp.id","Murid XXXIV"
89264,"murid56@sdncibuntu7.kp.id","Murid LVI"
148972,"murid145@sdn49prabumulih.kp.id","Murid CXLV"
107864,"orangtua58@sdnegerijayamulya01.kp.id","Orangtua LVIII"
108047,"orangtua205@sdnegerijayamulya01.kp.id","Orangtua CCV"
50634,"murid35@sdnwanasari07.kp.id","Murid XXXV"
101105,"murid8@sdnmekarwangi1.kp.id","Murid VIII"
138372,"murid79@sdnpadurenani.kp.id","Murid LXXIX"
126198,"murid65@sdnegerijatiasihviii.kp.id","Murid LXV"
141420,"guru16@sdntamanrahayu02.kp.id","Guru XVI"
106569,"orangtua346@sdnsumberjaya5.kp.id","orangtua CCCXLVI"
94603,"guru7@smpn17bekasi.kp.id","Guru VII"
118901,"murid34@sdntelagaasih04.kp.id","Murid XXXIV"
141633,"murid23@smpn5kediri.kp.id","Murid XXIII"
105201,"murid55@sdnsumberjaya5.kp.id","Murid LV"
118589,"guru37@sdnmekarwangi04.kp.id","Guru XXXVII"
139318,"murid61@smpnsatuatapsetu.kp.id","Murid LXI"
103319,"murid27@sdnsukaresmi5.kp.id","Murid XXVII"
59720,"orangtua153@smpn1setu.kp.id","Orangtua"
146001,"orangtua128@sdntridayasakti02.kp.id","Orang Tua CXXVIII"
106252,"orangtua261@sdnsumberjaya5.kp.id","orangtua CCLXI"
121401,"orangtua37@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
133687,"orangtua90@sdnegerisukasejati01.kp.id","Orangtua XC"
137620,"guru20@sdnsumberjaya01.kp.id","Guru XX"
90454,"orangtua84@sdnkarangbahagia1.kp.id","orangtua LXXXIV"
89225,"murid46@sdncibuntu7.kp.id","Murid XLVI"
102581,"orangtua253@sdnmuktiwari1.kp.id","orangtua CCLIII"
102697,"orangtua56@sdnsertajaya1.kp.id","orangtua LVI"
102684,"murid5@sdnsertajaya1.kp.id","Murid V"
69807,"admin1@sdnjatiasih4.kp.id","Admin I"
103009,"orangtua64@sdnsertajaya1.kp.id","orangtua LXIV"
147842,"murid7@sdnpasirtanjung03.kp.id","Murid VII"
182381,"orangtua54@sdn002baltengah.kp.id","Orang Tua"
182385,"orangtua56@sdn002baltengah.kp.id","Orang Tua"
78669,"murid58@smpn31bekasi.kp.id","Murid LVIII"
104492,"orangtua276@sdnsukaresmi5.kp.id","orangtua CCLXXVI"
50717,"orangtua21@sdnwanasari07.kp.id","Orang Tua"
89868,"murid1@sdnkarangbahagia1.kp.id","Murid I"
97083,"orangtua268@smpkp1majalaya.kp.id","Orang Tua"
99395,"murid42@sdnegerikarangsatria03.kp.id","Murid XLII"
78837,"murid102@smpn31bekasi.kp.id","Murid CII"
74718,"murid132@smpn36bekasi.kp.id","Murid CXXXII"
95882,"orangtua178@smpn16bekasi.kp.id","Orangtua"
99569,"murid69@sdnegerikarangsatria03.kp.id","Murid LXIX"
93161,"murid11@smpn17bekasi.kp.id","Murid XI"
139446,"orangtua128@smpnsatuatapsetu.kp.id","Orangtua"
142872,"murid113@smpn1kediri.kp.id","Murid CXIII"
123525,"orangtua228@sdnegeridurenjayavi.kp.id","Orangtua"
99778,"murid101@sdnegerikarangsatria03.kp.id","Murid CI"
104805,"murid422@sdnsumberjaya5.kp.id","Murid CDXXII"
119705,"murid228@sdntelagaasih04.kp.id","Murid CCXXVIII"
94277,"murid322@smpn17bekasi.kp.id","Murid CCCXXII"
103296,"orangtua291@sdnsukaresmi5.kp.id","orangtua CCXCI"
139997,"murid1@sdntanjungbaru03.kp.id","Murid I"
148125,"orangtua47@sdnpasirtanjung03.kp.id","Orang Tua"
85053,"orangtua120@sdnjaticempaka1.kp.id","Orangtua"
120492,"murid127@sdnegeritridayasakti03.kp.id","Murid CXXVII"
142432,"murid41@smpn1kediri.kp.id","Murid XLI"
87012,"murid129@sdncibuntu1.kp.id","Murid CXXIX"
51030,"orangtua69@sdnwanasari09.kp.id","Orang Tua"
106678,"murid367@sdnsumberjaya5.kp.id","Murid CCCLXVII"
137513,"murid131@sdnsumberjaya01.kp.id","Murid CXXXI"
50504,"guru18@sdnwanasari09.kp.id","Guru XVIII"
144802,"murid392@sdntelagaasih04.kp.id","Murid CCCXCII"
94986,"orangtua269@smpn16bekasi.kp.id","Orangtua"
110188,"orangtua54@sdnegerikarangbaru01.kp.id","Orangtua LIV"
86157,"orangtua45@sdkarangsambung3.kp.id","orangtua XLV"
147995,"orangtua25@sdnpasirtanjung03.kp.id","Orang Tua"
148579,"orangtua28@sdn49prabumulih.kp.id","Orang Tua"
74631,"guru39@smpn36bekasi.kp.id","Guru XXXIX"
87144,"murid523@sdnjatibeningi.kp.id","Murid DXXIII"
128034,"murid32@sdnegeriperwirai.kp.id","Murid XXXII"
101410,"orangtua82@sdnmekarwangi1.kp.id","orangtua LXXXII"
109424,"orangtua146@sdnegerijayasampurna01.kp.id","Murid CXLVI"
118621,"murid124@sdnmekarwangi04.kp.id","Murid CXXIV"
115425,"orangtua128@sdntridayasakti02.kp.id","Orang Tua"
121257,"murid1@sdnegeribojongrawalumbuvii.kp.id","Murid I"
72292,"murid97@sdnperwira3.kp.id","Murid XCVII"
100468,"murid271@sdnegerikarangsatria03.kp.id","Murid CCLXXI"
60111,"murid348@smpn1setu.kp.id","Murid CCCXLVIII"
107257,"orangtua68@sdntambun3.kp.id","orangtua LXVIII"
151665,"murid12@sdnkedungjaya3.kp.id","Murid XII"
137101,"murid32@sdnsumberjaya01.kp.id","Murid XXXII"
105089,"murid41@sdnsumberjaya5.kp.id","Murid XLI"
112511,"murid60@sdntanjungbaru2.kp.id","Murid LX"
50842,"murid68@sdnwanasari07.kp.id","Murid LXVIII"
85778,"orangtua3@sdkarangsambung3.kp.id","orangtua III"
74331,"orangtua232@smpn36bekasi.kp.id","Orang Tua"
103830,"guru9@sdnsukaresmi5.kp.id","guru IX"
135420,"murid149@smpn6setu.kp.id","Murid CXLIX"
125948,"orangtua3@sdnegerijatiasihviii.kp.id","Orangtua"
74315,"orangtua53@smpn36bekasi.kp.id","Orang Tua"
94045,"murid200@smpn17bekasi.kp.id","Murid CC"
51107,"orangtua107@sdnwanasari09.kp.id","Orang Tua"
91274,"orangtua324@sdnkarangbahagia1.kp.id","orangtua CCCXXIV"
146262,"orangtua217@sdntridayasakti02.kp.id","Orang Tua CCXVII"
